lap,tyre_age,compound_encoded,track_temperature,laps_total,track,lap_time
47,1,0,44,52,Silverstone,114.836
48,11,0,30,52,Silverstone,128.309
49,9,1,30,52,Silverstone,89.973
50,14,2,42,52,Silverstone,92.679
51,1,1,41,52,Silverstone,96.344
1,10,1,40,52,Silverstone,105.216
2,5,0,43,52,Silverstone,137.923
3,10,2,30,52,Silverstone,150.975
4,13,0,38,52,Silverstone,154.25
5,14,1,42,52,Silverstone,123.937
6,13,2,42,52,Silverstone,95.055
7,19,0,38,52,Silverstone,94.479
8,16,1,41,52,Silverstone,93.527
9,16,1,44,52,Silverstone,93.881
10,2,1,37,52,Silverstone,93.647
11,7,1,35,52,Silverstone,93.694
12,12,0,40,52,Silverstone,103.329
13,17,1,36,52,Silverstone,144.811
14,8,0,31,52,Silverstone,126.147
15,8,1,34,52,Silverstone,151.723
16,5,0,34,52,Silverstone,159.796
17,19,2,38,52,Silverstone,154.181
18,6,0,36,52,Silverstone,128.939
19,10,0,39,52,Silverstone,97.267
20,13,1,36,52,Silverstone,94.245
21,5,1,42,52,Silverstone,93.088
22,4,0,37,52,Silverstone,93.243
23,12,0,31,52,Silverstone,93.019
24,19,2,36,52,Silverstone,93.046
25,18,1,40,52,Silverstone,92.565
26,12,1,37,52,Silverstone,92.499
27,12,1,36,52,Silverstone,91.94
28,13,0,39,52,Silverstone,92.047
29,3,1,38,52,Silverstone,91.721
30,14,1,37,52,Silverstone,91.546
31,15,1,41,52,Silverstone,91.957
32,18,1,30,52,Silverstone,91.683
33,11,2,30,52,Silverstone,91.423
34,7,0,31,52,Silverstone,91.112
35,16,2,36,52,Silverstone,91.707
36,16,1,36,52,Silverstone,91.759
37,11,0,40,52,Silverstone,91.343
38,3,0,44,52,Silverstone,91.338
39,18,0,42,52,Silverstone,91.095
40,14,1,43,52,Silverstone,91.038
41,13,2,40,52,Silverstone,90.862
42,12,1,42,52,Silverstone,91.359
43,13,1,40,52,Silverstone,91.309
44,14,1,30,52,Silverstone,91.099
45,3,1,33,52,Silverstone,92.419
46,7,2,37,52,Silverstone,91.461
47,15,0,40,52,Silverstone,90.88
48,15,0,35,52,Silverstone,91.146
49,7,2,43,52,Silverstone,90.862
50,1,0,38,52,Silverstone,91.573
51,13,2,40,52,Silverstone,91.858
52,3,2,42,52,Silverstone,92.268
1,13,1,39,52,Silverstone,105.776
2,6,1,35,52,Silverstone,138.757
3,19,2,41,52,Silverstone,150.708
4,15,2,43,52,Silverstone,154.814
5,7,1,41,52,Silverstone,122.869
6,7,0,33,52,Silverstone,95.352
7,6,0,39,52,Silverstone,94.776
8,9,1,43,52,Silverstone,93.672
9,9,2,42,52,Silverstone,94.243
10,2,2,44,52,Silverstone,93.964
11,7,0,43,52,Silverstone,93.264
12,6,2,39,52,Silverstone,107.83
13,3,2,34,52,Silverstone,148.133
14,6,1,34,52,Silverstone,119.905
15,12,2,39,52,Silverstone,151.968
16,19,2,41,52,Silverstone,158.734
17,15,1,39,52,Silverstone,154.151
18,12,1,42,52,Silverstone,127.362
19,13,1,34,52,Silverstone,97.147
20,7,2,36,52,Silverstone,94.695
21,6,1,37,52,Silverstone,93.51
22,6,0,34,52,Silverstone,93.027
23,5,1,40,52,Silverstone,92.937
24,7,0,38,52,Silverstone,92.793
25,18,1,37,52,Silverstone,92.345
26,3,0,32,52,Silverstone,92.503
27,18,0,39,52,Silverstone,92.676
28,17,1,44,52,Silverstone,92.895
29,3,2,43,52,Silverstone,92.37
30,16,1,44,52,Silverstone,92.1
31,8,1,36,52,Silverstone,92.153
32,16,0,38,52,Silverstone,91.562
33,6,0,38,52,Silverstone,91.96
34,6,0,33,52,Silverstone,92.119
35,13,2,37,52,Silverstone,91.858
36,17,1,41,52,Silverstone,91.993
37,17,1,32,52,Silverstone,91.298
38,8,1,33,52,Silverstone,91.243
39,15,1,30,52,Silverstone,91.345
40,17,2,40,52,Silverstone,91.082
41,18,0,41,52,Silverstone,91.617
42,1,0,40,52,Silverstone,91.16
43,1,2,33,52,Silverstone,91.09
44,9,1,41,52,Silverstone,90.501
45,18,1,38,52,Silverstone,91.27
46,12,2,37,52,Silverstone,91.019
47,3,0,36,52,Silverstone,91.008
48,12,1,41,52,Silverstone,90.871
49,8,1,39,52,Silverstone,90.915
50,4,1,37,52,Silverstone,91.119
51,8,1,37,52,Silverstone,91.227
52,12,2,43,52,Silverstone,92.146
1,18,2,33,66,Barcelona,85.855
2,11,2,34,66,Barcelona,84.63
3,9,1,41,66,Barcelona,85.037
4,15,1,38,66,Barcelona,84.679
5,11,2,30,66,Barcelona,84.37
6,6,1,33,66,Barcelona,84.247
7,5,0,40,66,Barcelona,84.278
8,6,1,40,66,Barcelona,84.108
9,2,2,31,66,Barcelona,84.526
10,8,1,38,66,Barcelona,83.618
11,14,1,41,66,Barcelona,83.238
12,1,2,34,66,Barcelona,83.067
13,8,2,41,66,Barcelona,82.767
14,8,0,40,66,Barcelona,83.197
15,16,1,30,66,Barcelona,83.095
16,9,0,42,66,Barcelona,83.216
17,3,1,36,66,Barcelona,83.366
18,8,1,33,66,Barcelona,83.406
19,15,2,35,66,Barcelona,83.505
20,6,2,31,66,Barcelona,83.394
21,13,1,42,66,Barcelona,83.41
22,9,1,30,66,Barcelona,83.699
23,13,2,33,66,Barcelona,87.175
24,13,2,34,66,Barcelona,104.038
25,6,1,31,66,Barcelona,83.845
26,4,1,41,66,Barcelona,83.659
27,4,1,34,66,Barcelona,83.67
28,19,0,35,66,Barcelona,83.275
29,13,0,35,66,Barcelona,83.688
30,5,0,44,66,Barcelona,83.343
31,14,2,43,66,Barcelona,83.007
32,7,1,35,66,Barcelona,83.102
33,18,2,39,66,Barcelona,83.002
34,9,2,34,66,Barcelona,82.658
35,13,1,39,66,Barcelona,82.948
36,3,1,31,66,Barcelona,82.44
37,13,2,38,66,Barcelona,82.826
38,6,0,36,66,Barcelona,82.502
39,2,1,34,66,Barcelona,82.273
40,11,1,40,66,Barcelona,82.213
41,9,2,41,66,Barcelona,82.438
42,11,0,35,66,Barcelona,82.305
43,8,1,35,66,Barcelona,82.129
44,11,2,32,66,Barcelona,82.141
45,18,0,42,66,Barcelona,81.539
46,1,1,33,66,Barcelona,82.064
47,11,2,34,66,Barcelona,82.149
48,9,1,32,66,Barcelona,83.063
49,16,0,30,66,Barcelona,81.954
50,12,0,40,66,Barcelona,84.99
51,5,0,35,66,Barcelona,100.359
52,1,1,32,66,Barcelona,80.274
53,5,0,42,66,Barcelona,80.892
54,9,1,32,66,Barcelona,80.901
55,8,1,41,66,Barcelona,81.22
56,13,2,41,66,Barcelona,81.446
57,19,2,41,66,Barcelona,81.498
58,8,2,38,66,Barcelona,81.379
59,18,0,30,66,Barcelona,80.964
60,9,1,36,66,Barcelona,81.223
61,5,1,44,66,Barcelona,81.397
62,7,2,33,66,Barcelona,80.975
63,19,1,40,66,Barcelona,79.822
64,8,2,32,66,Barcelona,80.872
65,13,1,30,66,Barcelona,80.847
66,12,0,38,66,Barcelona,82.066
1,17,0,32,66,Barcelona,87.347
2,16,1,35,66,Barcelona,84.754
3,15,2,34,66,Barcelona,84.835
4,13,2,30,66,Barcelona,84.596
5,12,1,30,66,Barcelona,84.621
6,18,2,37,66,Barcelona,84.325
7,3,2,37,66,Barcelona,84.193
8,11,1,33,66,Barcelona,84.192
9,3,1,41,66,Barcelona,84.132
10,14,1,41,66,Barcelona,83.99
11,15,2,30,66,Barcelona,83.623
12,13,0,41,66,Barcelona,83.541
13,2,0,34,66,Barcelona,83.473
14,2,1,37,66,Barcelona,83.422
15,19,1,41,66,Barcelona,83.759
16,19,2,35,66,Barcelona,83.568
17,10,1,34,66,Barcelona,83.761
18,1,2,40,66,Barcelona,84.089
19,10,1,40,66,Barcelona,83.971
20,6,0,40,66,Barcelona,84.579
21,2,0,39,66,Barcelona,88.176
22,6,2,30,66,Barcelona,100.705
23,16,1,33,66,Barcelona,82.959
24,19,1,33,66,Barcelona,83.582
25,3,2,31,66,Barcelona,83.624
26,15,1,31,66,Barcelona,83.644
27,19,0,38,66,Barcelona,83.227
28,1,2,34,66,Barcelona,83.491
29,15,1,34,66,Barcelona,83.367
30,15,2,42,66,Barcelona,83.353
31,11,0,35,66,Barcelona,83.201
32,11,2,33,66,Barcelona,83.269
33,4,2,41,66,Barcelona,83.106
34,11,1,44,66,Barcelona,83.113
35,14,0,39,66,Barcelona,82.896
36,4,0,31,66,Barcelona,83.548
37,12,0,30,66,Barcelona,83.478
38,13,1,43,66,Barcelona,84.038
39,4,2,34,66,Barcelona,83.775
40,13,0,40,66,Barcelona,83.096
41,17,0,40,66,Barcelona,86.019
42,6,1,37,66,Barcelona,99.927
43,14,0,33,66,Barcelona,82.221
44,9,2,42,66,Barcelona,81.919
45,1,1,44,66,Barcelona,83.114
46,11,1,40,66,Barcelona,82.1
47,9,1,38,66,Barcelona,82.609
48,3,1,33,66,Barcelona,81.851
49,2,2,36,66,Barcelona,81.732
50,12,0,40,66,Barcelona,81.911
51,12,1,32,66,Barcelona,82.406
52,18,2,38,66,Barcelona,81.562
53,6,2,42,66,Barcelona,81.477
54,18,1,34,66,Barcelona,81.485
55,14,0,38,66,Barcelona,81.852
56,17,2,36,66,Barcelona,81.638
57,19,1,43,66,Barcelona,82.045
58,17,0,35,66,Barcelona,81.779
59,8,0,33,66,Barcelona,81.57
60,9,2,34,66,Barcelona,82.184
61,18,0,36,66,Barcelona,81.904
62,5,2,37,66,Barcelona,81.486
63,6,0,36,66,Barcelona,81.709
64,9,1,36,66,Barcelona,82.144
65,14,1,43,66,Barcelona,82.764
66,17,1,32,66,Barcelona,83.629
1,18,1,31,66,Barcelona,88.83
2,12,0,35,66,Barcelona,85.189
3,3,0,44,66,Barcelona,84.823
4,6,0,39,66,Barcelona,85.41
5,3,0,44,66,Barcelona,86.029
6,19,1,40,66,Barcelona,84.85
7,18,0,38,66,Barcelona,84.979
8,6,2,38,66,Barcelona,84.623
9,17,2,43,66,Barcelona,84.819
10,1,2,39,66,Barcelona,84.745
11,7,2,43,66,Barcelona,84.917
12,16,1,32,66,Barcelona,84.928
13,19,1,38,66,Barcelona,85.234
14,9,0,31,66,Barcelona,85.254
15,16,0,38,66,Barcelona,85.039
16,15,1,37,66,Barcelona,84.996
17,11,0,41,66,Barcelona,85.112
18,11,2,31,66,Barcelona,85.383
19,2,2,35,66,Barcelona,85.483
20,9,1,39,66,Barcelona,85.389
21,11,1,38,66,Barcelona,85.647
22,3,1,32,66,Barcelona,86.239
23,14,0,44,66,Barcelona,85.248
24,11,0,30,66,Barcelona,86.104
25,4,1,34,66,Barcelona,85.665
26,7,1,32,66,Barcelona,86.47
27,16,2,32,66,Barcelona,90.159
28,8,1,34,66,Barcelona,103.759
29,15,2,39,66,Barcelona,84.23
30,4,1,41,66,Barcelona,84.573
31,15,1,44,66,Barcelona,84.486
32,5,2,39,66,Barcelona,84.203
33,17,0,42,66,Barcelona,84.688
34,1,1,31,66,Barcelona,84.533
35,5,0,41,66,Barcelona,84.164
36,16,1,37,66,Barcelona,84.478
37,16,2,32,66,Barcelona,84.293
38,19,0,34,66,Barcelona,84.935
39,9,1,44,66,Barcelona,84.413
40,14,1,30,66,Barcelona,84.452
41,12,1,35,66,Barcelona,84.376
42,1,0,33,66,Barcelona,87.852
43,11,2,41,66,Barcelona,100.974
44,3,1,35,66,Barcelona,83.259
45,5,2,35,66,Barcelona,83.084
46,9,0,40,66,Barcelona,83.162
47,7,1,34,66,Barcelona,83.188
48,4,1,40,66,Barcelona,82.699
49,12,1,43,66,Barcelona,83.471
50,3,0,41,66,Barcelona,83.027
51,8,1,34,66,Barcelona,83.201
52,18,0,39,66,Barcelona,82.825
53,9,0,31,66,Barcelona,84.425
54,12,0,43,66,Barcelona,82.914
55,9,1,34,66,Barcelona,83.235
56,1,2,41,66,Barcelona,82.024
57,7,2,42,66,Barcelona,82.736
58,14,1,34,66,Barcelona,82.406
59,6,0,34,66,Barcelona,82.355
60,15,2,36,66,Barcelona,82.639
61,10,2,35,66,Barcelona,82.356
62,11,2,43,66,Barcelona,82.482
63,2,2,35,66,Barcelona,82.797
64,11,0,31,66,Barcelona,83.177
65,10,1,32,66,Barcelona,83.289
1,12,2,31,66,Barcelona,89.434
2,13,2,35,66,Barcelona,85.062
3,5,1,40,66,Barcelona,84.948
4,19,0,37,66,Barcelona,85.258
5,16,1,44,66,Barcelona,83.796
6,14,0,34,66,Barcelona,84.187
7,12,1,30,66,Barcelona,83.981
8,2,0,30,66,Barcelona,84.266
9,14,1,30,66,Barcelona,84.191
10,10,2,32,66,Barcelona,84.035
11,5,2,40,66,Barcelona,83.59
12,17,0,42,66,Barcelona,83.449
13,3,2,32,66,Barcelona,83.727
14,15,0,42,66,Barcelona,83.655
15,3,1,30,66,Barcelona,83.69
16,8,0,37,66,Barcelona,83.7
17,14,2,31,66,Barcelona,83.907
18,12,2,32,66,Barcelona,84.026
19,5,2,30,66,Barcelona,83.726
20,2,0,41,66,Barcelona,84.063
21,13,1,42,66,Barcelona,84.474
22,11,2,43,66,Barcelona,84.337
23,6,2,31,66,Barcelona,88.17
24,1,1,39,66,Barcelona,100.605
25,6,1,41,66,Barcelona,82.021
26,6,1,36,66,Barcelona,82.991
27,5,1,38,66,Barcelona,83.253
28,4,1,37,66,Barcelona,83.31
29,13,1,30,66,Barcelona,83.304
30,5,2,41,66,Barcelona,83.591
31,1,0,36,66,Barcelona,83.615
32,16,0,30,66,Barcelona,83.425
33,1,0,44,66,Barcelona,83.43
34,18,1,37,66,Barcelona,82.8
35,5,2,44,66,Barcelona,82.781
36,2,2,30,66,Barcelona,83.44
37,19,2,31,66,Barcelona,83.866
38,15,1,39,66,Barcelona,83.524
39,11,0,44,66,Barcelona,83.136
40,2,0,42,66,Barcelona,83.265
41,1,1,41,66,Barcelona,83.334
42,19,1,37,66,Barcelona,81.857
43,9,1,37,66,Barcelona,82.532
44,19,1,33,66,Barcelona,82.526
45,11,1,33,66,Barcelona,83.206
46,3,0,31,66,Barcelona,82.821
47,16,2,32,66,Barcelona,83.068
48,8,1,42,66,Barcelona,86.658
49,9,1,31,66,Barcelona,101.004
50,18,1,39,66,Barcelona,81.897
51,11,2,37,66,Barcelona,81.885
52,12,1,40,66,Barcelona,81.616
53,13,1,38,66,Barcelona,81.698
54,18,2,36,66,Barcelona,81.765
55,10,1,36,66,Barcelona,81.541
56,12,2,31,66,Barcelona,81.666
57,17,1,31,66,Barcelona,81.698
58,5,1,33,66,Barcelona,81.713
59,5,2,31,66,Barcelona,81.754
60,4,2,41,66,Barcelona,81.821
61,14,2,34,66,Barcelona,81.934
62,19,0,37,66,Barcelona,82.383
63,7,2,37,66,Barcelona,79.75
64,10,1,41,66,Barcelona,85.147
65,8,1,31,66,Barcelona,100.545
66,9,1,39,66,Barcelona,78.183
1,3,0,35,66,Barcelona,90.347
2,6,1,42,66,Barcelona,85.147
3,18,2,33,66,Barcelona,85.131
4,8,1,43,66,Barcelona,85.283
5,8,1,39,66,Barcelona,85.103
6,18,2,42,66,Barcelona,85.522
7,7,0,37,66,Barcelona,85.243
8,4,0,30,66,Barcelona,84.605
9,14,2,34,66,Barcelona,84.723
10,9,1,37,66,Barcelona,84.748
11,18,0,38,66,Barcelona,84.895
12,16,2,37,66,Barcelona,85.016
13,9,1,44,66,Barcelona,85.139
14,11,1,43,66,Barcelona,85.156
15,1,1,30,66,Barcelona,85.289
16,2,2,41,66,Barcelona,85.122
17,11,2,32,66,Barcelona,85.36
18,9,2,38,66,Barcelona,85.323
19,6,1,43,66,Barcelona,85.205
20,14,2,32,66,Barcelona,85.392
21,3,0,38,66,Barcelona,85.635
22,11,1,40,66,Barcelona,85.873
23,10,0,38,66,Barcelona,85.734
24,10,2,32,66,Barcelona,85.524
25,7,2,35,66,Barcelona,85.965
26,9,1,39,66,Barcelona,86.186
27,19,0,36,66,Barcelona,86.376
28,4,0,37,66,Barcelona,85.317
29,15,1,41,66,Barcelona,89.245
30,15,2,44,66,Barcelona,103.044
31,12,0,40,66,Barcelona,82.574
32,18,2,41,66,Barcelona,85.05
33,11,2,35,66,Barcelona,84.669
34,9,1,33,66,Barcelona,84.567
35,8,1,42,66,Barcelona,85.129
36,6,2,37,66,Barcelona,84.355
37,3,0,39,66,Barcelona,84.097
38,18,2,32,66,Barcelona,84.447
39,8,2,39,66,Barcelona,84.31
40,15,0,35,66,Barcelona,84.351
41,11,1,38,66,Barcelona,84.464
42,16,0,36,66,Barcelona,84.691
43,8,1,36,66,Barcelona,84.581
44,13,2,42,66,Barcelona,84.326
45,6,1,43,66,Barcelona,83.885
46,19,2,42,66,Barcelona,84.518
47,17,1,38,66,Barcelona,84.813
48,19,2,31,66,Barcelona,85.244
49,17,1,33,66,Barcelona,84.02
50,8,0,39,66,Barcelona,83.904
51,6,0,37,66,Barcelona,83.772
52,5,1,31,66,Barcelona,84.055
53,18,1,32,66,Barcelona,83.363
54,18,2,35,66,Barcelona,83.044
55,6,0,37,66,Barcelona,83.072
56,3,0,33,66,Barcelona,85.184
57,12,1,37,66,Barcelona,82.988
58,5,0,43,66,Barcelona,82.515
59,2,1,30,66,Barcelona,82.952
60,3,1,31,66,Barcelona,83.169
61,7,0,32,66,Barcelona,82.735
62,5,1,44,66,Barcelona,83.119
63,9,2,33,66,Barcelona,83.152
64,4,0,44,66,Barcelona,83.141
65,11,2,33,66,Barcelona,83.56
1,13,0,44,66,Barcelona,91.211
2,8,1,31,66,Barcelona,85.396
3,10,0,43,66,Barcelona,85.241
4,17,1,41,66,Barcelona,85.23
5,3,1,37,66,Barcelona,85.347
6,11,1,36,66,Barcelona,85.181
7,10,0,33,66,Barcelona,84.986
8,15,1,32,66,Barcelona,84.631
9,16,1,31,66,Barcelona,84.749
10,15,1,36,66,Barcelona,84.995
11,3,0,43,66,Barcelona,85.653
12,12,0,40,66,Barcelona,85.421
13,11,1,32,66,Barcelona,85.276
14,10,0,39,66,Barcelona,85.35
15,8,1,41,66,Barcelona,85.469
16,9,0,39,66,Barcelona,85.634
17,14,2,42,66,Barcelona,89.223
18,10,2,42,66,Barcelona,103.239
19,10,1,40,66,Barcelona,86.07
20,14,2,34,66,Barcelona,85.605
21,12,2,41,66,Barcelona,85.185
22,19,0,34,66,Barcelona,85.335
23,3,0,38,66,Barcelona,85.304
24,3,1,40,66,Barcelona,85.947
25,1,1,35,66,Barcelona,85.388
26,13,1,32,66,Barcelona,85.679
27,13,1,41,66,Barcelona,85.619
28,1,0,38,66,Barcelona,85.459
29,10,0,30,66,Barcelona,86.442
30,6,1,43,66,Barcelona,85.401
31,8,1,38,66,Barcelona,85.182
32,17,2,43,66,Barcelona,85.271
33,3,2,39,66,Barcelona,83.688
34,8,0,33,66,Barcelona,84.77
35,11,1,44,66,Barcelona,84.945
36,9,0,32,66,Barcelona,84.196
37,17,0,40,66,Barcelona,84.201
38,10,2,33,66,Barcelona,84.257
39,17,2,43,66,Barcelona,87.959
40,2,2,42,66,Barcelona,100.933
41,17,2,41,66,Barcelona,82.194
42,14,0,39,66,Barcelona,84.393
43,12,1,34,66,Barcelona,83.007
44,10,0,33,66,Barcelona,83.466
45,12,0,40,66,Barcelona,85.256
46,3,1,30,66,Barcelona,83.431
47,4,0,35,66,Barcelona,83.563
48,3,2,33,66,Barcelona,82.776
49,6,2,37,66,Barcelona,82.994
50,3,1,36,66,Barcelona,83.059
51,9,1,35,66,Barcelona,83.402
52,6,0,33,66,Barcelona,82.939
53,12,0,41,66,Barcelona,83.053
54,14,1,30,66,Barcelona,83.389
55,14,2,40,66,Barcelona,83.149
56,15,0,37,66,Barcelona,83.162
57,17,1,33,66,Barcelona,85.165
58,13,2,35,66,Barcelona,82.966
59,2,0,34,66,Barcelona,83.124
60,13,1,30,66,Barcelona,83.558
61,11,0,39,66,Barcelona,84.826
62,17,1,34,66,Barcelona,83.983
63,6,1,44,66,Barcelona,83.998
64,15,1,42,66,Barcelona,84.319
65,7,2,44,66,Barcelona,84.768
1,1,1,36,66,Barcelona,92.118
2,19,2,38,66,Barcelona,85.935
3,10,0,37,66,Barcelona,85.719
4,1,0,38,66,Barcelona,85.309
5,15,1,32,66,Barcelona,85.497
6,17,1,43,66,Barcelona,85.4
7,13,0,30,66,Barcelona,85.198
8,17,1,41,66,Barcelona,84.807
9,9,2,43,66,Barcelona,84.917
10,5,1,40,66,Barcelona,85.174
11,13,2,37,66,Barcelona,85.172
12,11,1,31,66,Barcelona,85.217
13,7,1,35,66,Barcelona,85.397
14,1,1,33,66,Barcelona,85.184
15,10,0,35,66,Barcelona,85.174
16,7,2,35,66,Barcelona,85.025
17,16,0,34,66,Barcelona,85.415
18,11,0,37,66,Barcelona,85.019
19,7,1,30,66,Barcelona,85.157
20,6,1,40,66,Barcelona,85.468
21,15,0,35,66,Barcelona,85.693
22,4,0,38,66,Barcelona,89.347
23,5,2,31,66,Barcelona,103.207
24,14,0,42,66,Barcelona,85.591
25,6,2,41,66,Barcelona,85.527
26,14,0,38,66,Barcelona,85.684
27,5,1,44,66,Barcelona,85.55
28,11,2,30,66,Barcelona,85.504
29,10,1,40,66,Barcelona,84.259
30,1,1,33,66,Barcelona,83.325
31,13,1,38,66,Barcelona,85.197
32,1,0,44,66,Barcelona,84.37
33,4,0,33,66,Barcelona,84.582
34,7,2,40,66,Barcelona,84.681
35,15,0,33,66,Barcelona,84.878
36,5,2,41,66,Barcelona,84.677
37,12,2,32,66,Barcelona,84.157
38,16,2,37,66,Barcelona,84.381
39,5,2,42,66,Barcelona,84.422
40,5,2,43,66,Barcelona,84.256
41,15,1,35,66,Barcelona,87.582
42,1,1,43,66,Barcelona,101.0
43,5,0,44,66,Barcelona,83.129
44,1,1,39,66,Barcelona,83.799
45,19,1,31,66,Barcelona,83.323
46,1,1,39,66,Barcelona,83.455
47,3,0,31,66,Barcelona,83.142
48,11,1,43,66,Barcelona,83.564
49,5,2,38,66,Barcelona,83.089
50,17,2,44,66,Barcelona,83.211
51,5,1,40,66,Barcelona,84.418
52,6,2,42,66,Barcelona,82.824
53,13,2,35,66,Barcelona,83.001
54,2,1,33,66,Barcelona,82.848
55,3,1,33,66,Barcelona,82.803
56,7,2,31,66,Barcelona,82.941
57,4,2,41,66,Barcelona,83.086
58,18,0,31,66,Barcelona,83.522
59,16,2,30,66,Barcelona,81.771
60,13,1,35,66,Barcelona,82.595
61,12,2,38,66,Barcelona,84.513
62,11,2,35,66,Barcelona,82.057
63,9,0,33,66,Barcelona,82.438
64,6,0,35,66,Barcelona,82.817
65,16,1,30,66,Barcelona,82.527
1,10,0,37,66,Barcelona,92.988
2,16,0,37,66,Barcelona,86.105
3,7,1,39,66,Barcelona,85.558
4,14,2,43,66,Barcelona,85.436
5,10,1,35,66,Barcelona,85.661
6,17,2,31,66,Barcelona,85.235
7,5,2,30,66,Barcelona,85.259
8,15,1,36,66,Barcelona,85.035
9,5,0,41,66,Barcelona,85.018
10,6,2,41,66,Barcelona,85.16
11,1,2,37,66,Barcelona,85.07
12,8,0,32,66,Barcelona,85.267
13,14,0,41,66,Barcelona,85.528
14,18,0,38,66,Barcelona,85.362
15,10,1,39,66,Barcelona,85.224
16,11,0,38,66,Barcelona,85.1
17,8,2,32,66,Barcelona,85.101
18,11,0,37,66,Barcelona,85.539
19,14,2,41,66,Barcelona,85.257
20,6,0,40,66,Barcelona,85.816
21,3,1,41,66,Barcelona,89.741
22,10,1,31,66,Barcelona,102.503
23,16,0,44,66,Barcelona,84.741
24,17,0,37,66,Barcelona,85.358
25,16,1,31,66,Barcelona,85.181
26,9,2,36,66,Barcelona,85.624
27,1,1,34,66,Barcelona,85.689
28,18,1,33,66,Barcelona,87.302
29,2,2,40,66,Barcelona,84.11
30,19,1,40,66,Barcelona,85.37
31,11,0,34,66,Barcelona,85.226
32,3,1,30,66,Barcelona,85.221
33,8,1,43,66,Barcelona,85.779
34,19,1,40,66,Barcelona,84.031
35,15,1,34,66,Barcelona,84.307
36,7,0,30,66,Barcelona,84.147
37,5,2,31,66,Barcelona,83.85
38,4,1,34,66,Barcelona,84.159
39,13,1,33,66,Barcelona,84.63
40,9,1,44,66,Barcelona,83.082
41,19,0,40,66,Barcelona,84.041
42,11,1,42,66,Barcelona,87.358
43,6,1,44,66,Barcelona,102.245
44,14,2,40,66,Barcelona,82.543
45,4,2,31,66,Barcelona,83.544
46,3,0,41,66,Barcelona,83.637
47,3,2,34,66,Barcelona,83.33
48,11,2,38,66,Barcelona,83.356
49,8,0,41,66,Barcelona,83.098
50,13,2,34,66,Barcelona,83.838
51,11,0,30,66,Barcelona,82.931
52,18,1,31,66,Barcelona,82.599
53,18,2,43,66,Barcelona,82.911
54,16,1,31,66,Barcelona,83.164
55,13,1,43,66,Barcelona,82.898
56,7,0,31,66,Barcelona,85.021
57,16,2,31,66,Barcelona,82.914
58,13,2,44,66,Barcelona,83.372
59,5,0,39,66,Barcelona,83.478
60,14,0,43,66,Barcelona,84.873
61,15,2,32,66,Barcelona,83.789
62,5,0,43,66,Barcelona,83.571
63,19,0,32,66,Barcelona,83.468
64,1,0,35,66,Barcelona,84.302
65,6,0,34,66,Barcelona,84.546
1,8,1,33,66,Barcelona,93.402
2,10,2,40,66,Barcelona,86.359
3,19,1,40,66,Barcelona,85.64
4,3,1,42,66,Barcelona,85.322
5,3,1,39,66,Barcelona,85.967
6,17,0,30,66,Barcelona,85.211
7,17,1,31,66,Barcelona,85.418
8,19,2,42,66,Barcelona,85.228
9,1,0,42,66,Barcelona,85.309
10,4,0,35,66,Barcelona,85.105
11,7,0,32,66,Barcelona,85.075
12,13,2,39,66,Barcelona,84.932
13,13,1,42,66,Barcelona,85.489
14,2,0,30,66,Barcelona,85.774
15,10,2,43,66,Barcelona,85.289
16,3,2,44,66,Barcelona,84.873
17,14,2,44,66,Barcelona,85.014
18,12,2,39,66,Barcelona,85.423
19,12,2,44,66,Barcelona,84.983
20,14,0,32,66,Barcelona,85.573
21,12,0,32,66,Barcelona,86.542
22,11,1,38,66,Barcelona,84.914
23,9,1,44,66,Barcelona,85.188
24,19,2,30,66,Barcelona,84.961
25,8,1,30,66,Barcelona,85.098
26,8,1,34,66,Barcelona,85.363
27,13,0,44,66,Barcelona,85.712
28,2,1,41,66,Barcelona,85.728
29,8,2,41,66,Barcelona,89.966
30,9,1,39,66,Barcelona,103.13
31,14,0,37,66,Barcelona,84.894
32,18,0,36,66,Barcelona,85.198
33,10,2,41,66,Barcelona,85.567
34,13,2,36,66,Barcelona,86.774
35,10,2,35,66,Barcelona,83.968
36,4,2,37,66,Barcelona,132.577
37,7,0,31,66,Barcelona,93.153
38,16,0,42,66,Barcelona,87.517
1,8,0,30,66,Barcelona,94.173
2,13,1,40,66,Barcelona,86.682
3,16,1,41,66,Barcelona,86.038
4,9,1,31,66,Barcelona,85.593
5,19,0,33,66,Barcelona,85.967
6,9,0,36,66,Barcelona,86.065
7,13,1,36,66,Barcelona,85.453
8,10,1,33,66,Barcelona,85.436
9,4,1,38,66,Barcelona,85.374
10,6,0,40,66,Barcelona,85.422
11,4,1,37,66,Barcelona,85.173
12,2,2,30,66,Barcelona,85.361
13,19,0,31,66,Barcelona,85.263
14,11,2,34,66,Barcelona,85.041
15,13,0,36,66,Barcelona,85.249
16,12,2,35,66,Barcelona,84.939
17,5,2,42,66,Barcelona,84.752
18,1,2,33,66,Barcelona,85.214
19,2,0,42,66,Barcelona,85.011
20,8,0,35,66,Barcelona,84.916
21,6,2,42,66,Barcelona,89.205
22,3,1,40,66,Barcelona,102.686
23,8,2,44,66,Barcelona,84.81
24,3,0,41,66,Barcelona,85.247
25,6,0,34,66,Barcelona,84.992
26,8,1,31,66,Barcelona,85.447
27,13,1,43,66,Barcelona,85.455
28,7,1,39,66,Barcelona,86.499
